Time Number             
155 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
156 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
157 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
158 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
159 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
160 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
161 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
162 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
163 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
164 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
165 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
166 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
167 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
168 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
169 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
170 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
171 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
172 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
173 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
174 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
175 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
176 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
177 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
178 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
179 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
180 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
181 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
182 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
183 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
184 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
185 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
186 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
187 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
188 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
189 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
190 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
191 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
192 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
193 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
194 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
195 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
196 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
197 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
198 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
199 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
200 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
201 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
202 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
203 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
204 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
205 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
206 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
207 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
208 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
209 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
210 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
211 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
212 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
213 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
214 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
215 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
216 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
217 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
218 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
219 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
220 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
221 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
222 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
223 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
224 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
225 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
226 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
227 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
228 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
229 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
230 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
231 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
232 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
233 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
234 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
235 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
236 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
237 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
238 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
239 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
240 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
241 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
242 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
243 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
244 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
245 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
246 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
247 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
248 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
249 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
250 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
251 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
252 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
253 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
254 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
255 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
256 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
257 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
258 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
259 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
260 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
261 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
262 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
263 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
264 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
265 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
266 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
267 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
268 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
269 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
270 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
271 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
272 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
273 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
274 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
275 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
276 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
277 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
278 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
279 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
280 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
281 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
282 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
283 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
284 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
285 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
286 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
287 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
288 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
289 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
290 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
291 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
292 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
293 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
294 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
295 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
296 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
297 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
298 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
299 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
300 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
301 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
302 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
303 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
304 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
305 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
306 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
307 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
308 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
309 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
310 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
311 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
312 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
313 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
314 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
315 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
316 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
317 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
318 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
319 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
320 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
321 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
322 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
323 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
324 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
325 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
326 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
327 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
328 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
329 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
330 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
331 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
332 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
333 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
334 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
335 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
336 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
337 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
338 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
339 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
340 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
341 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
342 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
343 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
344 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
345 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
346 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
347 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
348 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
349 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
350 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
351 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
352 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
353 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
354 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
355 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
356 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
357 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
358 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
359 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
360 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
361 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
362 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
363 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
364 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
365 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
366 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
367 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
368 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
369 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
370 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
371 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
372 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
373 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
374 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
375 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
376 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
377 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
378 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
379 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
380 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
381 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
382 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
383 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
384 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
385 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
386 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
387 10 A 1 500 -1 -1 -1 B 1 500 -1 -1 -1 End
